   1.8000000e+00   4.5316476e+00
   1.7000000e+00   4.5329826e+00
   1.6000000e+00   4.5304567e+00
   1.5000000e+00   4.5239315e+00
   1.4000000e+00   4.5133076e+00
   1.3095544e+00   4.5000000e+00
   1.3000000e+00   4.4984178e+00
   1.2000000e+00   4.4777261e+00
   1.1000000e+00   4.4524173e+00
   1.0000000e+00   4.4226997e+00
   9.3244212e-01   4.4000000e+00
   9.0000000e-01   4.3876127e+00
   8.0000000e-01   4.3455761e+00
   7.0088561e-01   4.3000000e+00
   7.0000000e-01   4.2995422e+00
   6.0000000e-01   4.2442848e+00
   5.2474480e-01   4.2000000e+00
   5.0000000e-01   4.1838839e+00
   4.0000000e-01   4.1150170e+00
   3.7936326e-01   4.1000000e+00
   3.0000000e-01   4.0371109e+00
   2.5561690e-01   4.0000000e+00
   2.0000000e-01   3.9499903e+00
   1.4754645e-01   3.9000000e+00
   1.0000000e-01   3.8518227e+00
   5.2113487e-02   3.8000000e+00
   0.0000000e+00   3.7406009e+00
  -3.3017025e-02   3.7000000e+00
  -1.0000000e-01   3.6138153e+00
  -1.0983635e-01   3.6000000e+00
  -1.7798417e-01   3.5000000e+00
  -2.0000000e-01   3.4664257e+00
  -2.3922783e-01   3.4000000e+00
  -2.9579692e-01   3.3000000e+00
  -3.0000000e-01   3.2923040e+00
  -3.4464977e-01   3.2000000e+00
  -3.9033503e-01   3.1000000e+00
  -4.0000000e-01   3.0779126e+00
  -4.2986640e-01   3.0000000e+00
  -4.6568448e-01   2.9000000e+00
  -4.9838030e-01   2.8000000e+00
  -5.0000000e-01   2.7947768e+00
  -5.2590975e-01   2.7000000e+00
  -5.5053914e-01   2.6000000e+00
  -5.7228573e-01   2.5000000e+00
  -5.9114629e-01   2.4000000e+00
  -6.0000000e-01   2.3458540e+00
